name,country,status,n_stations,station_type,n_capacity_nan,n_capacity_zero,capacity_median,capacity_unique_values,A1_n_stations,A1_share_pct,A3_n_stations,A3_share_pct,A4_n_stations,A4_share_pct,A2_flagged,A5_flagged,A6_flagged,A7_flagged,url,elapsed_s
Dott SBF,SA,ok,22.0,free_floating,22.0,0.0,,0.0,0.0,0.0,22.0,100.0,1.0,4.55,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/sbf/gbfs.json,0.2
Dott STC City,SA,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://gbfs.api.ridedott.com/public/v2/stc-city/gbfs.json,0.2
Donkey Republic Ängelholm,SE,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_aengelholm/gbfs.json,0.5
Donkey Republic Båstad,SE,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_baastad/gbfs.json,0.6
Donkey Republic Malmö,SE,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_malmoe/gbfs.json,0.6
Donkey Republic Ystad,SE,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_ystad/gbfs.json,0.6
Dott Eskilstuna,SE,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/eskilstuna/gbfs.json,0.3
Dott Gothenburg,SE,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/gothenburg/gbfs.json,0.3
Dott Helsingborg,SE,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/helsingborg/gbfs.json,0.3
Dott Höganäs,SE,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/hoganas/gbfs.json,0.3
Dott Jonkoping,SE,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/jonkoping/gbfs.json,0.3
Dott Lidköping,SE,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/lidkoping/gbfs.json,0.3
Dott Partille,SE,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/partille/gbfs.json,0.3
Dott Skovde,SE,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/skovde/gbfs.json,0.3
Dott Trollhättan,SE,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/trollhattan/gbfs.json,0.3
Dott Varberg,SE,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/varberg/gbfs.json,0.3
Dott Värnamo,SE,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/varnamo/gbfs.json,0.3
Dott Vaxjo,SE,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/vaxjo/gbfs.json,0.3
Gothenburg Cargo,SE,too_small_below_Nmin,3.0,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_zc/gbfs.json,0.3
Lundahoj,SE,ok,20.0,docked_bike,0.0,0.0,23.0,11.0,0.0,0.0,0.0,0.0,1.0,5.0,False,False,False,False,https://api.cyclocity.fr/contracts/lund/gbfs/v3/gbfs.json,0.3
"Styr & Ställ (Sweden, Göteborg)",SE,ok,138.0,docked_bike,138.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,2.9,False,False,False,True,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_zg/gbfs.json,0.5
Zeus Borlänge,SE,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://zeus.city/api/v1/mds/gbfs/borlange/gbfs.json,0.1
Zeus Falun,SE,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://zeus.city/api/v1/mds/gbfs/falun/gbfs.json,0.1
Zeus Halmstad,SE,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://zeus.city/api/v1/mds/gbfs/halmstad/gbfs.json,0.1
Zeus Karlstad,SE,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://zeus.city/api/v1/mds/gbfs/karlstad/gbfs.json,0.1
BicikeLJ,SI,ok,87.0,docked_bike,0.0,0.0,20.0,11.0,0.0,0.0,0.0,0.0,3.0,3.45,False,False,False,False,https://api.cyclocity.fr/contracts/ljubljana/gbfs/v3/gbfs.json,0.4
MBajk,SI,ok,42.0,docked_bike,0.0,2.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,https://api.cyclocity.fr/contracts/maribor/gbfs/v3/gbfs.json,0.3
Nomago Bikes -  LJUBLJANA in MEDVODE,SI,ok,49.0,docked_bike,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,3.0,6.12,False,False,False,False,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_cc/gbfs.json,0.4
Nomago Bikes - GO2GO,SI,ok,21.0,docked_bike,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,2.0,9.52,False,False,False,False,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ce/gbfs.json,0.5
Nomago Bikes - GO2GO Gorizia,SI,too_small_below_Nmin,3.0,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_cd/gbfs.json,0.3
Nomago Bikes - KOLESCE,SI,ok,84.0,docked_bike,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,22.0,26.19,False,False,False,False,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_cn/gbfs.json,0.4
Nomago Bikes - ZANAPREJ,SI,too_small_below_Nmin,7.0,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_cf/gbfs.json,0.3
Arriva Bike,SK,too_small_below_Nmin,17.0,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_as/gbfs.json,0.3
BikeKIA,SK,ok,39.0,docked_bike,17.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,2.0,5.13,False,False,False,False,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ak/gbfs.json,0.3
Dott Banska Bystrica,SK,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/banska-bystrica/gbfs.json,0.3
Dott Bardejov,SK,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/bardejov/gbfs.json,1.1
Dott Bratislava,SK,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/bratislava/gbfs.json,0.3
Dott Humenne,SK,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/humenne/gbfs.json,0.3
Dott Kosice,SK,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/kosice/gbfs.json,0.3
Dott Liptovsky-Mikulas,SK,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/liptovsky-mikulas/gbfs.json,0.3
Dott Martin,SK,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/martin/gbfs.json,0.3
Dott Michalovce,SK,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/michalovce/gbfs.json,0.3
Dott Nitra,SK,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/nitra/gbfs.json,0.3
Dott Pezinok,SK,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/pezinok/gbfs.json,0.3
Dott Poprad,SK,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/poprad/gbfs.json,0.3
Dott Prešov,SK,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/presov/gbfs.json,0.3
Dott Prievidza,SK,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/prievidza/gbfs.json,0.3
Dott Trnava,SK,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/trnava/gbfs.json,0.3
Dott Vranov-Nad-Toplou,SK,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/vranov-nad-toplou/gbfs.json,0.3
Dott Zvolen,SK,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/zvolen/gbfs.json,0.3
Senica bajk,SK,ok,26.0,docked_bike,1.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,4.0,15.38,False,False,False,False,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_av/gbfs.json,0.5
AAR Bike,TR,ok,118.0,docked_bike,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,9.0,7.63,False,True,False,False,https://app.linkalock.com/api/gbfs/D2uRLGw8vBa2FJxa8/gbfs.json,0.3
3electra,UA,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://zelectra.rideatom.com/gbfs/66/v3.0/gbfs,0.3
Aventura BCycle,US,too_small_below_Nmin,2.0,,,,,,,,,,,,,,,,https://gbfs.bcycle.com/bcycle_aventura/gbfs.json,0.7
Bay Wheels,US,ok,628.0,docked_bike,0.0,0.0,23.0,38.0,0.0,0.0,0.0,0.0,3.0,0.48,False,False,False,False,https://gbfs.baywheels.com/gbfs/2.3/gbfs.json,1.2
Bentonville BCycle,US,ok,28.0,docked_bike,28.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,https://gbfs.bcycle.com/bcycle_bentonville/gbfs.json,0.4
Bike Chattanooga,US,ok,43.0,docked_bike,0.0,0.0,15.0,7.0,0.0,0.0,0.0,0.0,5.0,11.63,False,False,False,False,https://chattanooga.publicbikesystem.net/customer/gbfs/v3.0/gbfs.json,0.8
BikeLNK,US,ok,21.0,docked_bike,21.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,9.52,False,False,False,True,https://gbfs.bcycle.com/bcycle_bikelnk/gbfs.json,0.4
BIKETOWN,US,ok,274.0,docked_bike,0.0,0.0,10.0,24.0,0.0,0.0,0.0,0.0,4.0,1.46,False,False,False,False,https://gbfs.biketownpdx.com/gbfs/2.3/gbfs.json,1.0
Biki,US,ok,134.0,docked_bike,0.0,0.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,https://honolulu.publicbikesystem.net/customer/gbfs/v3.0/gbfs.json,1.6
Bird Alexandria,US,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/alexandria/gbfs.json,0.9
Bird Arlingtonco,US,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/arlingtonco/gbfs.json,0.4
Bird Atlanta,US,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/atlanta/gbfs.json,0.4
Bird Cleveland,US,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/cleveland/gbfs.json,0.5
Bird Columbus,US,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/columbus/gbfs.json,0.6
Bird Culver City,US,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/culver-city/gbfs.json,0.7
Bird Dallas,US,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/dallas/gbfs.json,0.5
Bird Denver,US,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/denver/gbfs.json,0.5
Bird Detroit,US,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/detroit/gbfs.json,0.4
Bird Durham,US,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/durham/gbfs.json,0.4
Bird Fairfax,US,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/fairfax/gbfs.json,0.4
Bird Gainesville,US,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/gainesville/gbfs.json,0.4
Bird Greensboro,US,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/greensboro/gbfs.json,0.4
Bird Indianapolis,US,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/indianapolis/gbfs.json,0.4
Bird Kansas City,US,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/kansas-city/gbfs.json,0.7
Bird Lexington,US,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/lexington/gbfs.json,0.4
Bird Los Angeles,US,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/los-angeles/gbfs.json,0.4
Bird Louisville,US,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/louisville/gbfs.json,0.4
Bird Miami,US,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/miami/gbfs.json,0.4
Bird Montgomery County,US,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/provider/bird/montgomery-county/gbfs.json,0.7
Bird Nashville,US,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/nashville/gbfs.json,0.4
Bird New York,US,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/new-york/gbfs.json,0.4
Bird Newark,US,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/newark/gbfs.json,0.7
Bird Orlando,US,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/orlando/gbfs.json,0.4
Bird Portland,US,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/portland/gbfs.json,0.7
Bird Reno,US,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/reno/gbfs.json,0.4
Bird Richmond,US,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/richmond/gbfs.json,0.4
Bird Seattle Washington,US,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/seattle-washington/gbfs.json,0.4
Bird St Louis,US,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/st-louis/gbfs.json,0.4
Bird Tempe,US,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/tempe/gbfs.json,0.4
Bird Washington DC,US,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/washington-dc/gbfs.json,0.4
Blue Bikes,US,ok,597.0,docked_bike,0.0,0.0,17.0,29.0,0.0,0.0,0.0,0.0,12.0,2.01,False,False,False,False,https://gbfs.bluebikes.com/gbfs/gbfs.json,1.1
Bolt Technology OÜ,US,ok,254.0,free_floating,254.0,0.0,,0.0,0.0,0.0,254.0,100.0,0.0,0.0,False,False,False,True,https://mds.bolt.eu/gbfs/3/23/gbfs,0.3
Boulder BCycle,US,ok,64.0,docked_bike,64.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,https://gbfs.bcycle.com/bcycle_boulder/gbfs.json,1.1
Broward B-cycle,US,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://gbfs.bcycle.com/bcycle_broward/gbfs.json,0.2
Bublr Bikes,US,ok,151.0,docked_bike,151.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,3.97,False,False,False,True,https://gbfs.bcycle.com/bcycle_bublr/gbfs.json,1.0
Capital Bike Share,US,ok,829.0,docked_bike,0.0,0.0,15.0,33.0,0.0,0.0,0.0,0.0,38.0,4.58,False,False,False,False,https://gbfs.capitalbikeshare.com/gbfs/2.3/gbfs.json,1.1
CapMetro,US,ok,84.0,docked_bike,0.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,3.0,3.57,False,False,False,False,https://austin.publicbikesystem.net/customer/gbfs/v3.0/gbfs.json,0.8
Cincy Red Bike,US,ok,78.0,docked_bike,78.0,0.0,,0.0,0.0,0.0,0.0,0.0,8.0,10.26,False,False,False,True,https://gbfs.bcycle.com/bcycle_cincyredbike/gbfs.json,0.5
Citi Bike,US,ok,2406.0,docked_bike,0.0,59.0,24.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,https://gbfs.citibikenyc.com/gbfs/2.3/gbfs.json,1.1
Clemson BikeShare,US,too_small_below_Nmin,12.0,,,,,,,,,,,,,,,,https://gbfs.bcycle.com/bcycle_clemson/gbfs.json,0.4
CoGo,US,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://gbfs.cogobikeshare.com/gbfs/2.3/gbfs.json,0.6
Des Moines B-cycle,US,ok,30.0,docked_bike,30.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,10.0,False,False,False,True,https://gbfs.bcycle.com/bcycle_desmoines/gbfs.json,0.4
Divvy,US,ok,1999.0,docked_bike,0.0,0.0,11.0,38.0,0.0,0.0,0.0,0.0,5.0,0.25,False,False,False,False,https://gbfs.divvybikes.com/gbfs/2.3/gbfs.json,1.2
El Paso B-cycle,US,too_small_below_Nmin,19.0,,,,,,,,,,,,,,,,https://gbfs.bcycle.com/bcycle_elpaso/gbfs.json,0.4
Evie Carshare,US,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://gbfs.vulog.io/mds/fleets/HOURCAR-USMSP/gbfs/2/en/gbfs.json,0.2
Explore Bike Share,US,ok,31.0,docked_bike,31.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,6.45,False,False,False,True,https://gbfs.bcycle.com/bcycle_memphis/gbfs.json,0.4
GREENbike,US,ok,69.0,docked_bike,69.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,2.9,False,False,False,True,https://gbfs.bcycle.com/bcycle_greenbikeslc/gbfs.json,0.5
Greenville B-cycle,US,too_small_below_Nmin,14.0,,,,,,,,,,,,,,,,https://gbfs.bcycle.com/bcycle_greenville/gbfs.json,0.4
Heartland B-cycle,US,ok,84.0,docked_bike,84.0,0.0,,0.0,0.0,0.0,0.0,0.0,11.0,13.1,False,False,False,True,https://gbfs.bcycle.com/bcycle_heartland/gbfs.json,0.5
HIBike,US,ok,23.0,docked_bike,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,1.0,4.35,False,False,False,False,https://kona.publicbikesystem.net/customer/gbfs/v3.0/gbfs.json,1.2
Indego,US,ok,302.0,docked_bike,302.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,0.99,False,False,False,True,https://gbfs.bcycle.com/bcycle_indego/gbfs.json,0.8
Indy - Pacers Bikeshare,US,ok,54.0,docked_bike,54.0,0.0,,0.0,0.0,0.0,0.0,0.0,9.0,16.67,False,False,False,True,https://gbfs.bcycle.com/bcycle_pacersbikeshare/gbfs.json,0.5
Inter Bike,US,too_small_below_Nmin,5.0,,,,,,,,,,,,,,,,https://miamiunderline.publicbikesystem.net/customer/gbfs/v3.0/gbfs.json,0.6
Jackson County,US,too_small_below_Nmin,1.0,,,,,,,,,,,,,,,,https://gbfs.bcycle.com/bcycle_jacksoncounty/gbfs.json,0.4
Lime Arlington,US,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://data.lime.bike/api/partners/v2/gbfs/arlington/gbfs.json,0.1
Lime Atlanta,US,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://data.lime.bike/api/partners/v2/gbfs/atlanta/gbfs.json,0.1
Lime Baltimore,US,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://data.lime.bike/api/partners/v2/gbfs/baltimore/gbfs.json,0.1
Lime Chicago,US,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://data.lime.bike/api/partners/v2/gbfs/chicago/gbfs.json,0.1
Lime Cleveland,US,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://data.lime.bike/api/partners/v2/gbfs/cleveland/gbfs.json,0.1
Lime Colorado Springs,US,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://data.lime.bike/api/partners/v2/gbfs/colorado_springs/gbfs.json,0.1
Lime Denver,US,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://data.lime.bike/api/partners/v2/gbfs/denver/gbfs.json,0.1
Lime Detroit,US,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://data.lime.bike/api/partners/v2/gbfs/detroit/gbfs.json,0.1
Lime Grand Rapids,US,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://data.lime.bike/api/partners/v2/gbfs/grand_rapids/gbfs.json,0.1
Lime Lincoln,US,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://data.lime.bike/api/partners/v2/gbfs/lincoln/gbfs.json,0.1
Lime Louisville,US,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://data.lime.bike/api/partners/v2/gbfs/louisville/gbfs.json,0.1
Lime New York,US,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://data.lime.bike/api/partners/v2/gbfs/new_york/gbfs.json,0.1
Lime Oakland,US,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://data.lime.bike/api/partners/v2/gbfs/oakland/gbfs.json,0.1
Lime Portland,US,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://data.lime.bike/api/partners/v2/gbfs/portland/gbfs.json,0.2
Lime San Francisco,US,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://data.lime.bike/api/partners/v2/gbfs/san_francisco/gbfs.json,0.2
Lime San Jose,US,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://data.lime.bike/api/partners/v2/gbfs/san_jose/gbfs.json,0.2
Lime Seattle,US,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://data.lime.bike/api/partners/v2/gbfs/seattle/gbfs.json,0.2
Lime Washington DC,US,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://data.lime.bike/api/partners/v2/gbfs/washington_dc/gbfs.json,0.2
Lyft,US,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://gbfs.lyft.com/gbfs/2.3/dca/gbfs.json,0.9
Lyft Scooters Denver,US,ok,119.0,docked_bike,0.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,3.0,2.52,False,False,False,False,https://gbfs.lyft.com/gbfs/2.3/den/gbfs.json,0.9
Madison B-cycle,US,ok,108.0,docked_bike,108.0,0.0,,0.0,0.0,0.0,0.0,0.0,9.0,8.33,False,False,False,True,https://gbfs.bcycle.com/bcycle_madison/gbfs.json,0.6
Metro Bike Share,US,ok,225.0,docked_bike,225.0,0.0,,0.0,0.0,0.0,0.0,0.0,18.0,8.0,False,False,False,True,https://gbfs.bcycle.com/bcycle_lametro/gbfs.json,1.0
Mogo Detroit,US,ok,81.0,docked_bike,0.0,1.0,15.0,14.0,0.0,0.0,0.0,0.0,2.0,2.47,False,False,True,False,https://detroit.publicbikesystem.net/customer/gbfs/v3.0/gbfs.json,0.9
Nashville BCycle,US,ok,36.0,docked_bike,36.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.78,False,False,False,True,https://gbfs.bcycle.com/bcycle_nashville/gbfs.json,1.0
Nike Biketown,US,ok,25.0,docked_bike,0.0,0.0,34.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,https://nike.publicbikesystem.net/customer/gbfs/v3.0/gbfs.json,1.2
PeaceHealth Rides,US,ok,161.0,docked_bike,161.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,1.24,False,False,False,True,https://peacehealthrides.com/opendata/gbfs.json,1.6
Pogoh,US,ok,60.0,docked_bike,0.0,0.0,19.0,6.0,0.0,0.0,0.0,0.0,1.0,1.67,False,False,False,False,https://pittsburgh.publicbikesystem.net/customer/gbfs/v3.0/gbfs.json,1.0
Redding Bikeshare,US,ok,22.0,docked_bike,22.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,https://gbfs.bcycle.com/bcycle_redding/gbfs.json,1.0
Reddy Bikeshare,US,ok,137.0,docked_bike,137.0,0.0,,0.0,0.0,0.0,0.0,0.0,7.0,5.11,False,False,False,True,https://reddybikeshare.socialbicycles.com/opendata/gbfs.json,1.0
Relay Bike Share,US,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://relaybikeshare.socialbicycles.com/opendata/gbfs.json,0.6
RGV B-cycle,US,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://gbfs.bcycle.com/bcycle_mcallen/gbfs.json,0.2
RTC Bike Share,US,ok,38.0,docked_bike,38.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,https://gbfs.bcycle.com/bcycle_rtcbikeshare/gbfs.json,0.9
San Antonio B-cycle,US,too_small_below_Nmin,18.0,,,,,,,,,,,,,,,,https://gbfs.bcycle.com/bcycle_sanantonio/gbfs.json,0.4
Santa Barbara BCycle,US,ok,85.0,docked_bike,85.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,2.35,False,False,False,True,https://gbfs.bcycle.com/bcycle_santabarbara/gbfs.json,0.5
